ID,Image,NameJP,NameEN,Gender,Role,Position,Element,Kick,Control,Technique,Pressure,Physical,Agility,Intelligence,Age Group,School Year
4261,https://dxi4wb638ujep.cloudfront.net/1/k/9/b/9bqobt2rhvc.png,Mag Nessium,Mag Nessium,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4262,https://dxi4wb638ujep.cloudfront.net/1/k/j/r/jrvwwe1jgq0.png,Brom Hexine,Brom Hexine,Male,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4263,https://dxi4wb638ujep.cloudfront.net/1/k/4/d/4dkrdhtznjc.png,Tau Rin,Tau Rin,Female,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4264,https://dxi4wb638ujep.cloudfront.net/1/k/w/r/wr_chga6sp8.png,Jiazo Kagobutsu,Diazo Cabot,Male,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4265,https://dxi4wb638ujep.cloudfront.net/1/k/n/d/ndo9qf8ab8u.png,Salichi Lusan,Salicy Lic,Female,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4266,https://dxi4wb638ujep.cloudfront.net/1/k/h/s/hsti5cji0ck.png,Metha Nol,Metha Nol,Male,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4267,https://dxi4wb638ujep.cloudfront.net/1/k/2/e/2ecpu9vyzvm.png,Hemo Globin,Hemo Globin,Male,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4268,https://dxi4wb638ujep.cloudfront.net/1/k/0/l/0lb16k9ecpm.png,Silica Gel,Silica Gel,Female,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4269,https://dxi4wb638ujep.cloudfront.net/1/k/f/n/fnquxbbkxak.png,Golgy Tai,Golgi Tai,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Exobeing,-
4270,https://dxi4wb638ujep.cloudfront.net/1/k/l/i/lijheguse6u.png,Iwarz Moganar,Iwers Mogan,Male,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4271,https://dxi4wb638ujep.cloudfront.net/1/k/u/k/uk4ap5iwpj8.png,Nemy Minimiz,Nemy Minimiz,Male,Player,MF,Wind,100,109,105,87,88,81,97,Exobeing,-
4272,https://dxi4wb638ujep.cloudfront.net/1/k/g/g/gghyy0l0o2u.png,Smebamy Yacco,Smeba Myko,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4273,https://dxi4wb638ujep.cloudfront.net/1/k/r/i/ri251ltojf8.png,Hanamoha Jirau,Hannah Jarrow,Female,Player,MF,Forest,97,112,113,83,81,81,100,Exobeing,-
4274,https://dxi4wb638ujep.cloudfront.net/1/k/f/g/fg5ybch7cqu.png,Nactena Nakusee,Nactena Naksey,Female,Player,FW,Forest,118,112,102,83,81,81,89,Exobeing,-
4275,https://dxi4wb638ujep.cloudfront.net/1/k/u/i/uiit29hbxj8.png,Shiju Hachikusee,Shiro Hatch,Female,Player,MF,Mountain,97,112,113,83,81,81,100,Exobeing,-
4276,https://dxi4wb638ujep.cloudfront.net/1/k/o/n/onrmlgujedm.png,Nejibo Rootnut,Ned Jovan,Unknown,Player,GK,Fire,84,92,86,97,101,104,92,Exobeing,-
4277,https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_pahifyzpwk.png,Hokkorima Miley,Holly Mirae,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4278,https://dxi4wb638ujep.cloudfront.net/1/k/9/u/9udbmggfs2k.png,Niege Rugakatch,Niall Rugan,Male,Player,MF,Wind,100,109,105,87,88,81,97,Exobeing,-
4279,https://dxi4wb638ujep.cloudfront.net/1/k/m/g/mgs6l5glbfm.png,Koobie Rezuta,Coby Redstone,Male,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4280,https://dxi4wb638ujep.cloudfront.net/1/k/s/p/spppykzt0l8.png,Hakree Tarbai,Hawky Turbay,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4281,https://dxi4wb638ujep.cloudfront.net/1/k/d/b/db-u1bvxzwu.png,Senkie Yakbanrai,Seth Yinkley,Male,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4282,https://dxi4wb638ujep.cloudfront.net/1/k/p/r/prb2eww1-p8.png,Uricky Regomen,Ricky Regomen,Male,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4283,https://dxi4wb638ujep.cloudfront.net/1/k/y/d/ydwxppwptau.png,Shiyouba Ihanjo,Shawby Ehan,Male,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4284,https://dxi4wb638ujep.cloudfront.net/1/k/2/r/2rrazo5gy20.png,Moka Rimakka,Moka Rimmer,Male,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4285,https://dxi4wb638ujep.cloudfront.net/1/k/h/d/hda7exf8ffc.png,Honena Shisangor,Honena Sisson,Female,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4286,https://dxi4wb638ujep.cloudfront.net/1/k/n/s/ns5onkq0qls.png,Yotsume Umikki,Yolanda Umick,Female,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4287,https://dxi4wb638ujep.cloudfront.net/1/k/w/e/weivg1mohwe.png,Gieve & Tik,Gieve & Tik,Male,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4288,https://dxi4wb638ujep.cloudfront.net/1/k/u/l/ulpzoseicqe.png,Mochitsu & Motaretsu,Tippi & Tappa,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4289,https://dxi4wb638ujep.cloudfront.net/1/k/l/n/ln-sjt4yvjs.png,Toggu Romaku,Tog Romack,Male,Player,MF,Fire,97,112,113,83,81,81,100,Exobeing,-
4290,https://dxi4wb638ujep.cloudfront.net/1/k/f/i/fidnwonqadc.png,Erue Suai,Elu Suay,Unknown,Player,MF,Mountain,100,109,105,87,88,81,97,Exobeing,-
4291,https://dxi4wb638ujep.cloudfront.net/1/k/0/k/0ksgdxrq3w0.png,Tor Nado,Thor Nado,Male,Player,GK,Wind,84,92,86,97,101,104,92,Exobeing,-
4292,https://dxi4wb638ujep.cloudfront.net/1/k/a/g/agtes8oiqpc.png,Eas Termoai,Eas Tarmo,Male,Player,DF,Mountain,86,88,91,97,102,88,111,Exobeing,-
4293,https://dxi4wb638ujep.cloudfront.net/1/k/x/i/xii_bdoy980.png,Manuba Gibutsu,Maneuver Gibbs,Male,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4294,https://dxi4wb638ujep.cloudfront.net/1/k/n/2/n20uig948ve.png,Kuroyo Roi,Croy Roy,Male,Player,DF,Fire,82,85,83,102,106,87,118,Exobeing,-
4295,https://dxi4wb638ujep.cloudfront.net/1/k/8/e/8efpp5bcrcs.png,Kabenimii Miarie,Kaven Mirae,Female,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4296,https://dxi4wb638ujep.cloudfront.net/1/k/c/x/cxm6ckukk8c.png,Fuu Senbarun,Hugh Semburn,Male,Player,GK,Fire,84,92,86,97,101,104,92,Exobeing,-
4297,https://dxi4wb638ujep.cloudfront.net/1/k/t/z/tzxbxbiwjp0.png,Tagee Hamugei,Tage Hamley,Male,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4298,https://dxi4wb638ujep.cloudfront.net/1/k/v/4/v4qhfcacmj0.png,Jomon Dogu,Jomon Dorg,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4299,https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eqhmy98mh6c.png,Tanky Harsonki,Tanky Hanson,Male,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4300,https://dxi4wb638ujep.cloudfront.net/1/k/-/_/-_cthgjuuas.png,Menny Armal,Manny Armal,Male,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4301,https://dxi4wb638ujep.cloudfront.net/1/k/p/x/pxzymfvu5pe.png,Koihamo Moak,Kohen Moak,Male,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4302,https://dxi4wb638ujep.cloudfront.net/1/k/7/9/79mq9ss2ews.png,Mikara Detasaby,Mikala Datasby,Male,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4303,https://dxi4wb638ujep.cloudfront.net/1/k/k/v/kv9lqtkmzle.png,Gyof Norii,Geoff Nory,Male,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4304,https://dxi4wb638ujep.cloudfront.net/1/k/k/9/k9mgksdfsjk.png,Sorato Buenban,Solton Benvan,Female,Player,DF,Mountain,86,88,91,97,102,88,111,Exobeing,-
4305,https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvxnntl__6m.png,Surudo Iganko,Sylvany Igan,Female,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4306,https://dxi4wb638ujep.cloudfront.net/1/k/1/6/160s0oq3ka8.png,Shojeani Meary,Josina Mary,Female,Player,DF,Mountain,86,88,91,97,102,88,111,Exobeing,-
4307,https://dxi4wb638ujep.cloudfront.net/1/k/e/s/esfzzx2nnpu.png,Shinagie Regomen,Senna Regan,Female,Player,GK,Mountain,84,92,86,97,101,104,92,Exobeing,-
4308,https://dxi4wb638ujep.cloudfront.net/1/k/g/z/gzcv3okhivu.png,Nakazuto Barz,Nico Burz,Male,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4309,https://dxi4wb638ujep.cloudfront.net/1/k/3/b/3bzoaxcbpc8.png,Kankord Riganark,Concord Rigan,Male,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4310,https://dxi4wb638ujep.cloudfront.net/1/k/x/0/x0q7jk3t68m.png,Iwanu Gahana,Iwan Gahana,Female,Player,GK,Fire,84,92,86,97,101,104,92,Exobeing,-
4311,https://dxi4wb638ujep.cloudfront.net/1/k/m/c/mchak1rpxpk.png,Seiyo Shoro,Seyon Shore,Male,Player,GK,Wind,84,92,86,97,101,104,92,Exobeing,-
4312,https://dxi4wb638ujep.cloudfront.net/1/k/s/2/s2ecv4slwwm.png,Beniten Gudakke,Bennet Goodacre,Female,Player,MF,Mountain,97,112,113,83,81,81,100,Exobeing,-
4313,https://dxi4wb638ujep.cloudfront.net/1/k/j/e/jevj4h0xddk.png,Bunashi Meji,Bunash Magee,Male,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4314,https://dxi4wb638ujep.cloudfront.net/1/k/t/2/t2gowoeeiwm.png,Niinin & Sankyak,Tri & Trot,Female,Player,FW,Mountain,118,112,102,83,81,81,89,Exobeing,-
4315,https://dxi4wb638ujep.cloudfront.net/1/k/c/e/cerj7x4-plk.png,Soshi & Soai,Luvy & Duvy,Female,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4316,https://dxi4wb638ujep.cloudfront.net/1/k/8/x/8xy8osn26fu.png,Isshin & Dotai,Uni & Sync,Male,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4317,https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nzddftrmx28.png,Dotmar Trix,Dotmar Tricks,Unknown,Player,FW,Fire,111,108,98,87,85,80,96,Exobeing,-
4318,https://dxi4wb638ujep.cloudfront.net/1/k/p/4/p4ebrk5gsw8.png,Shuse Kikairo,Shuse Keylor,Unknown,Player,GK,Wind,84,92,86,97,101,104,92,Exobeing,-
4319,https://dxi4wb638ujep.cloudfront.net/1/k/-/q/-q1gg1fa_du.png,Mony Taring,Mony Tarling,Unknown,Player,DF,Fire,82,85,83,102,106,87,118,Exobeing,-
4320,https://dxi4wb638ujep.cloudfront.net/1/k/e/_/e_wvvoqskjk.png,Tech Nobit,Tech Nobit,Unknown,Player,DF,Fire,82,85,83,102,106,87,118,Exobeing,-
4321,https://dxi4wb638ujep.cloudfront.net/1/k/v/x/vxn04xmonqm.png,Tsumu Jikkaze,Tsum Jicker,Female,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4322,https://dxi4wb638ujep.cloudfront.net/1/k/b/9/b9ysjapkavk.png,Sofu Tokkrim,Sofu Tokrim,Female,Player,MF,Forest,97,112,113,83,81,81,100,Exobeing,-
4323,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvpnklpwtcm.png,Jigo Jitok,Jigo Jetok,Male,Player,GK,Wind,84,92,86,97,101,104,92,Exobeing,-
4324,https://dxi4wb638ujep.cloudfront.net/1/k/r/o/rol3fvxefuu.png,Ducksgan Barview,Ducksquiggan Barboyle,Unknown,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4325,https://dxi4wb638ujep.cloudfront.net/1/k/l/h/lhocwiemwok.png,Ducksgan Beeview,Ducksquiggan Carboyle,Unknown,Player,MF,Mountain,100,109,105,87,88,81,97,Exobeing,-
4326,https://dxi4wb638ujep.cloudfront.net/1/k/6/v/6vzj73i2d9m.png,Ducksgan Booview,Ducksquiggan Tarboyle,Unknown,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4327,https://dxi4wb638ujep.cloudfront.net/1/k/4/o/4oe_vuway7m.png,Ducksgan Berview,Ducksquiggan Zarboyle,Unknown,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4328,https://dxi4wb638ujep.cloudfront.net/1/k/j/m/jmve4rwg1ik.png,Ducksgan Bowview,Ducksquiggan Garboyle,Unknown,Player,GK,Forest,84,92,86,97,101,104,92,Exobeing,-
4329,https://dxi4wb638ujep.cloudfront.net/1/k/e/9/e9ya-kg5mws.png,Kin Park,Ken Park,Unknown,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4330,https://dxi4wb638ujep.cloudfront.net/1/k/1/v/1vdhtbgdhde.png,Gin Agy,Ezra Gin,Unknown,Player,GK,Fire,84,92,86,97,101,104,92,Exobeing,-
4331,https://dxi4wb638ujep.cloudfront.net/1/k/v/6/v6guagzluj0.png,Gin Shilva,Silva Gin,Unknown,Player,DF,Fire,82,85,83,102,106,87,118,Exobeing,-
4332,https://dxi4wb638ujep.cloudfront.net/1/k/k/s/ksr1t5vx5qc.png,Gin Argyros,Argus Gin,Unknown,Player,DF,Fire,86,88,91,97,102,88,111,Exobeing,-
4333,https://dxi4wb638ujep.cloudfront.net/1/k/m/z/mzwpdghd8wc.png,Gin Mekky,Micah Gin,Unknown,Player,DF,Wind,82,85,83,102,106,87,118,Exobeing,-
4334,https://dxi4wb638ujep.cloudfront.net/1/k/x/b/xbniufhnrl0.png,Gin Makustar,Maxter Gin,Unknown,Player,DF,Wind,86,88,91,97,102,88,111,Exobeing,-
4335,https://dxi4wb638ujep.cloudfront.net/1/k/3/0/30e99cuvkfe.png,Gin Kakkuji,Casey Gin,Unknown,Player,MF,Wind,100,109,105,87,88,81,97,Exobeing,-
4336,https://dxi4wb638ujep.cloudfront.net/1/k/g/c/gc1cq9yvj2s.png,Gin Konshiky,Consy Gin,Unknown,Player,MF,Fire,100,109,105,87,88,81,97,Exobeing,-
4337,https://dxi4wb638ujep.cloudfront.net/1/k/y/2/y2kehwx3uje.png,Gin Shary,Shari Gin,Unknown,Player,MF,Fire,97,112,113,83,81,81,100,Exobeing,-
4338,https://dxi4wb638ujep.cloudfront.net/1/k/d/e/de7lmpxnd6s.png,Gin Koin,Colin Gin,Unknown,Player,FW,Fire,118,112,102,83,81,81,89,Exobeing,-
4339,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/pauxqpj_9rk.png,Gin Narn,Nathas Gin,Unknown,Player,FW,Forest,118,112,102,83,81,81,89,Exobeing,-
4340,https://dxi4wb638ujep.cloudfront.net/1/k/y/y/yyf29wvfqim.png,Gin Zaick,Zane Gin,Unknown,Player,FW,Wind,118,112,102,83,81,81,89,Exobeing,-
4360,https://dxi4wb638ujep.cloudfront.net/1/k/q/g/qgralqhw6g8.png,Netashary Sabby,Tem Akirrol,Male,Player,GK,Wind,85,93,88,95,103,109,94,Exobeing,-
4361,https://dxi4wb638ujep.cloudfront.net/1/k/h/u/hug7mvhkx1u.png,Tatsuhito Tsureuchi,Barton Combo,Male,Player,MF,Fire,101,109,107,88,89,81,97,Middle School,Grade 8
4362,https://dxi4wb638ujep.cloudfront.net/1/k/b/b/bbdo1iycivk.png,Shinsar Kurentarl,Nio Rentall,Male,Player,FW,Forest,112,109,99,88,86,81,97,Exobeing,-
4363,https://dxi4wb638ujep.cloudfront.net/1/k/w/p/wpyvy3u4pmm.png,Bunsley Tarsham,Biffy Sausse,Female,Player,DF,Mountain,87,90,92,99,103,89,112,Exobeing,-
4364,https://dxi4wb638ujep.cloudfront.net/1/k/y/i/yi1z2ugukgm.png,Tiger T,Hubert Iger,Male,Player,FW,Mountain,119,113,102,85,81,81,90,Middle School,Grade 8
4365,https://dxi4wb638ujep.cloudfront.net/1/k/d/g/dgesbrguntk.png,Nakashimaru,Thorin Kards,Male,Player,GK,Fire,86,94,88,98,103,105,93,Middle School,Grade 8
4366,https://dxi4wb638ujep.cloudfront.net/1/k/j/p/jpnnimvmszu.png,Haniwa Paulo,Haniwa Pawlo,Male,Player,DF,Fire,87,90,92,99,103,89,112,Middle School,Grade 7
4367,https://dxi4wb638ujep.cloudfront.net/1/k/p/g/pg728uod2z0.png,Keita Amano,Nathan Adams,Male,Player,MF,Mountain,103,111,108,90,90,83,99,Elementary,-
4368,https://dxi4wb638ujep.cloudfront.net/1/k/-/u/-ukxrro5bqc.png,Fumika Kodama,Katie Forester,Female,Player,MF,Forest,103,111,108,90,90,83,99,Elementary,-
4375,https://dxi4wb638ujep.cloudfront.net/1/k/s/w/swel73jmr2c.png,Asuto Inamori,Sonny Wright,Male,Player,FW,Fire,114,112,102,91,88,85,100,Middle School,Grade 8
4376,https://dxi4wb638ujep.cloudfront.net/1/k/m/5/m5nqoq8uews.png,Sasuke Kozomaru,Basile Hardy,Male,Player,FW,Fire,113,111,100,90,87,83,99,Middle School,Grade 8
4377,https://dxi4wb638ujep.cloudfront.net/1/k/9/r/9rwxfvauzle.png,Tetsunosuke Gojin,Adriano Donati,Male,Player,FW,Fire,113,111,100,90,87,83,99,Middle School,Grade 9
4378,https://dxi4wb638ujep.cloudfront.net/1/k/_/w/_wrtrmi42je.png,Norika Umihara,Sandra Fischer,Female,Player,GK,Wind,87,95,89,99,104,106,94,Middle School,Grade 8
4379,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oygmgzucbqs.png,Masakatsu Hiyori,Kiko Calavento,Male,Player,DF,Forest,84,87,85,104,107,89,119,Middle School,Grade 8
4380,https://dxi4wb638ujep.cloudfront.net/1/k/u/3/u3d5vubkuwc.png,Hiro Okuiri,César Montalbán,Male,Player,MF,Mountain,103,111,108,90,90,83,99,Middle School,Grade 8
4381,https://dxi4wb638ujep.cloudfront.net/1/k/f/f/ffyy4r9wdd0.png,Tatsumi Michinari,Maxime Dassier,Male,Player,MF,Forest,99,114,114,85,84,84,103,Middle School,Grade 9
4382,https://dxi4wb638ujep.cloudfront.net/1/k/r/1/r1najc-sk8c.png,Yuichiro Mansaku,Trevor Cook,Male,Player,DF,Wind,87,91,92,99,104,89,112,Middle School,Grade 8
4383,https://dxi4wb638ujep.cloudfront.net/1/k/a/d/ad8hkjyojp0.png,Takashi Iwato,Cliff Parker,Male,Player,DF,Mountain,87,91,92,99,104,89,112,Middle School,Grade 8
4384,https://dxi4wb638ujep.cloudfront.net/1/k/0/1/01ns-irhoju.png,Kirina Hiura,Valentin Eisner,Male,Player,MF,Wind,103,111,108,90,90,83,99,Middle School,Grade 8
4385,https://dxi4wb638ujep.cloudfront.net/1/k/f/d/fdwntd3bfq8.png,Hanta Hattori,Nino Nango,Male,Player,MF,Forest,99,114,114,85,84,84,103,Middle School,Grade 8
4386,https://dxi4wb638ujep.cloudfront.net/1/k/v/x/vxsjctiezes.png,Kinun Cho,Mister Yi,Male,Manager,FW,Wind,118,112,102,83,81,81,89,Adult,-
4387,https://dxi4wb638ujep.cloudfront.net/1/k/t/l/tljfqmotmw0.png,Kobun Li,Li Kobun,Male,Coordinator,MF,Wind,100,109,105,87,88,81,97,Exobeing,-
4388,https://dxi4wb638ujep.cloudfront.net/1/k/e/_/e_joxsu-03e.png,Yukinori Kameta,Dean Rush,Male,Coach,MF,Fire,100,109,105,87,88,81,97,Adult,-
4389,https://dxi4wb638ujep.cloudfront.net/1/k/p/4/p4x8po9mskc.png,Anna Mikado,Regina Mulgrave,Female,Coordinator,GK,Fire,84,92,86,97,101,104,92,Middle School,Grade 8
4390,https://dxi4wb638ujep.cloudfront.net/1/k/v/4/v4l67gewydu.png,Tsukushi Otani,Aurelia Dingle,Female,Coordinator,MF,Forest,99,114,114,85,84,84,103,Middle School,Grade 9
4391,https://dxi4wb638ujep.cloudfront.net/1/k/z/q/zqth4tmtm6k.png,Masamichi Amano,Mickey Way,Male,Player,GK,Forest,86,94,88,98,103,105,93,Middle School,Grade 8
4392,https://dxi4wb638ujep.cloudfront.net/1/k/c/c/cccavsaxljm.png,Tomio Kotono,Larry Lyre,Male,Player,DF,Fire,87,90,92,99,103,89,112,Middle School,Grade 8
4393,https://dxi4wb638ujep.cloudfront.net/1/k/s/q/sqhnptjeqls.png,Tsumuki Shiratori,Cygnus Starkey,Male,Player,DF,Forest,87,90,92,99,103,89,112,Middle School,Grade 8
4394,https://dxi4wb638ujep.cloudfront.net/1/k/d/c/dc2sisvkhwe.png,Katsumi Yagihara,Ari Zimmerman,Male,Player,DF,Mountain,87,90,92,99,103,89,112,Middle School,Grade 8
4395,https://dxi4wb638ujep.cloudfront.net/1/k/p/o/poj0tfsggps.png,Seiryu Mizukamiya,Acker Reese,Male,Player,DF,Wind,87,91,92,99,104,89,112,Middle School,Grade 8
4396,https://dxi4wb638ujep.cloudfront.net/1/k/y/a/ya4v-gk8nae.png,Tetsuya Futagotamagawa,Jimmy Nigh,Male,Player,MF,Wind,97,113,114,85,81,81,101,Middle School,Grade 8
4397,https://dxi4wb638ujep.cloudfront.net/1/k/4/v/4vbgt9_0460.png,Sameharu Uoshima,Caesar Pike,Male,Player,MF,Mountain,97,113,114,85,81,81,101,Middle School,Grade 8
4398,https://dxi4wb638ujep.cloudfront.net/1/k/j/h/jhqbaczovjc.png,Seiya Saotome,Oliver Golightly,Male,Player,MF,Wind,101,109,107,88,89,81,97,Middle School,Grade 8
4399,https://dxi4wb638ujep.cloudfront.net/1/k/l/m/lmtdubliqpc.png,Eiji Sasotsuka,Oscar Pio,Male,Player,MF,Fire,101,109,107,88,89,81,97,Middle School,Grade 8
4400,https://dxi4wb638ujep.cloudfront.net/1/k/6/o/6oc8dkty980.png,Fuyuki Orio,Eddy O'Ryan,Male,Player,MF,Fire,97,113,114,85,81,81,101,Middle School,Grade 8
4401,https://dxi4wb638ujep.cloudfront.net/1/k/a/h/ah_jq5yqice.png,Ryohei Haizaki,Elliot Ember,Male,Player,FW,Forest,114,112,102,91,88,85,100,Middle School,Grade 7
4402,https://dxi4wb638ujep.cloudfront.net/1/k/t/f/tfourotltau.png,Yuto Kido,Jude Sharp,Male,Player,MF,Wind,104,112,109,91,92,85,100,Middle School,Grade 9
4403,https://dxi4wb638ujep.cloudfront.net/1/k/i/t/it_1gx1f-p8.png,Hokuto Okuma,Holt Northam,Male,Player,DF,Forest,87,90,92,99,103,89,112,Middle School,Grade 8
4404,https://dxi4wb638ujep.cloudfront.net/1/k/g/m/gm4poonz7v8.png,Yusuke Shishitani,Braveon Halvors,Male,Player,FW,Mountain,119,113,102,85,81,81,90,Middle School,Grade 7
4405,https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkjifxbjwcu.png,Kenzo Kani,Konrad Hardin,Male,Player,GK,Fire,85,93,88,95,103,109,94,Middle School,Grade 8
4406,https://dxi4wb638ujep.cloudfront.net/1/k/x/l/xlq9wk0bj8k.png,Meita Yazu,Aren Yarrow,Male,Player,MF,Wind,97,113,114,85,81,81,101,Middle School,Grade 7
4407,https://dxi4wb638ujep.cloudfront.net/1/k/1/v/1v2c3fcvfxk.png,Michiya Kudo,Percival Travis,Male,Manager,MF,Forest,99,114,114,85,84,84,103,Adult,-
4408,https://dxi4wb638ujep.cloudfront.net/1/k/e/9/e9h9agkvykm.png,Eiji Makihara,Dominic Hewitt,Male,Coach,FW,Mountain,118,112,102,83,81,81,89,Adult,-
4409,https://dxi4wb638ujep.cloudfront.net/1/k/n/2/n2btgc5uc7k.png,Haruna Otonashi,Celia Hills,Female,Coordinator,MF,Wind,100,115,116,88,85,85,104,Middle School,Grade 8
4410,https://dxi4wb638ujep.cloudfront.net/1/k/g/r/graq5qx3ije.png,Seiya Nishikage,Duske Grayling,Male,Player,GK,Forest,90,97,91,98,105,111,97,Middle School,Grade 8
4411,https://dxi4wb638ujep.cloudfront.net/1/k/3/5/35rluvxnp6s.png,Atsunori Michiba,Solomon Owle,Male,Player,DF,Wind,82,87,85,102,107,89,119,Middle School,Grade 7
4412,https://dxi4wb638ujep.cloudfront.net/1/k/e/w/ewd2xzfbnpe.png,Ranto Kosaka,Oleander Meadows,Male,Player,DF,Mountain,87,90,92,99,103,89,112,Middle School,Grade 7
4413,https://dxi4wb638ujep.cloudfront.net/1/k/-/d/-dawvi64u88.png,Haruki Sakuraba,Piers Thornton,Male,Player,DF,Fire,82,87,85,102,107,89,119,Middle School,Grade 8
4414,https://dxi4wb638ujep.cloudfront.net/1/k/p/1/p1r3cdcc5pu.png,Taizen Hanasaki,Bud Bloome,Male,Player,DF,Forest,82,87,85,102,107,89,119,Middle School,Grade 9
4415,https://dxi4wb638ujep.cloudfront.net/1/k/q/1/q1bb1jzx1qc.png,Hosomichi Okuno,Reid Rivers,Male,Player,DF,Wind,87,90,92,99,103,89,112,Middle School,Grade 8
4416,https://dxi4wb638ujep.cloudfront.net/1/k/h/d/hdw6ycvlyj0.png,Yoshiya Tanizaki,Willow Proude,Male,Player,MF,Mountain,101,109,107,88,89,81,97,Middle School,Grade 8
4417,https://dxi4wb638ujep.cloudfront.net/1/k/v/3/v3piprwp_cc.png,Kosuke Okano,Wolfe Redwood,Male,Player,MF,Mountain,97,113,114,85,81,81,101,Middle School,Grade 9
4418,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kf-deuwtsv0.png,Gen Kusaka,Raven Vale,Male,Player,MF,Forest,101,109,107,88,89,81,97,Middle School,Grade 8
4419,https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-5fq3i_xp0.png,Yuma Nosaka,Heath Moore,Male,Player,FW,Fire,114,112,102,91,88,85,100,Middle School,Grade 8
4420,https://dxi4wb638ujep.cloudfront.net/1/k/1/y/1ysx6mjhk8s.png,Ichiya Haoto,Leif Bolt,Male,Player,FW,Fire,112,109,99,88,86,81,97,Middle School,Grade 8
4421,https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vaicrapkmvk.png,Kosuke Takemi,Lucian Skye,Male,Player,MF,Forest,101,109,107,88,89,81,97,Middle School,Grade 8
4422,https://dxi4wb638ujep.cloudfront.net/1/k/e/y/ey5j8_pwhcm.png,Asahi Yudo,Solren Dawnwright,Male,Player,GK,Mountain,85,93,88,95,103,109,94,Middle School,Grade 9
4423,https://dxi4wb638ujep.cloudfront.net/1/k/c/t/ct-_smdckam.png,Issei Shiina,Elior March,Male,Player,DF,Wind,87,90,92,99,103,89,112,Middle School,Grade 7
4424,https://dxi4wb638ujep.cloudfront.net/1/k/t/7/t7pe_z7mjpk.png,Reiho Yamashiro,Raylon Highmoor,Male,Player,MF,Wind,101,109,107,88,89,81,97,Middle School,Grade 7
4425,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nusrseou8ju.png,Shigesato Fujiyabu,Fedrin Fennley,Male,Player,DF,Forest,87,90,92,99,103,89,112,Middle School,Grade 8
